news,label,date
"코인글래스에 따르면, 이더리움(ETH) 선물 미결제약정(OI)이 현재 105억 달러로 전월 대비 50% 증가한 것으로 나타났다. 바이낸스(34.2억$), 바이비트(19.2억$), OKX(13.8억$) 순이다.",1,2024.03.06
"미국 투자은행 번스타인이 ""5월까지 미국 내 이더리움 현물 ETF가 승인될 가능성은 50%이며, 1년 내 승인 가능성은 거의 100%다. 이더리움은 증권거래위원회(SEC)로부터 현물 ETF 승인을 받을 수 있는 유일한 알트코인일 것""이라고 말했다. 이어 ""이더리움의 스테이킹 수익 구조, 친환경 설계 및 다양한 금융 유틸리티는 기관 채택에 적합하다. 스테이킹 수익률이 ETF 설계에 포함된다면 ETF 자체에 힘을 실어줄 수 있을 것""이라고 덧붙였다.",1,2024.03.06
이더리움(ETH)이 업비트 원화마켓에서 400만원대를 회복했다. 2022년 4월 이후 처음이다.,1,2024.03.06
"코인베이스가 파산한 가상자산 대출 서비스 기업 제네시스(Genesis)의 그레이스케일 비트코인 신탁(GBTC)과 관련, 암호화폐 업계의 우려를 잠재울 만한 소식을 발표했다.암호화폐 전문 매체 코인텔레그래프에 따르면, 코인베이스는 주간 보고서를 통해 비트코인의 추가 유출 자본이 비트코인 현물 상장지수펀드(ETF)로 향하거나 비트코인으로 직접 전환되어 상환할 가능성을 두고, 자본이 암호화폐 생태계에 남을 것이라는 예측을 전했다.이를 두고 스완 비트코인(Swan Bitcoin) 수석 애널리스트 샘 칼라간(Sam Callaghan)은 X(구 트위터)에서 “제네시스의 GBTC 매각 영향으로 어느 정도 네팅(netting)이 존재할 것”이라면서도 “그러나 비트코인 보유 자산을 판매할 청산인 수가 확실하지 않다”라고 주장했다.제네시스는 2월 14일(현지 시각), 파산 법원에서 총 13억 달러 상당의 GBTC 청산 승인을 받았다.1월 10일(현지 시각), 그레이스케일 인베스트먼트(Grayscale Investments)의 GBTC를 비트코인 현물 ETF로의 전환을 승인한 뒤 GBTC의 자금 유출량이 50억 달러를 넘어섰다. 이 때문에 암호화폐 업계에서는 제네시스의 GBTC 매도 승인이 암호화폐 시장의 추가 하락세를 초래할 것이라는 우려가 확산되었다.그러나 코인베이스는 파산 계획 규정 덕분에 제네시스가 GBTC 지분을 기초 비트코인 자산으로 전환하거나 주식을 완전히 매각하고 현금을 분배할 수 있도록 허용한다고 설명했다. 현재 제네시스는 GBTC 주식 359억 주와 그레이스케일 이더리움 트러스트(ETHE) 870만 주, 그레이스케인 이더리움 클래식 신탁(ETCG) 300만 주를 보유하고 있다.이 외에도 코인베이스는 지난해 4분기 전통 금융(TradFi) 기업의 암호화폐 채택이 수월해지도록 하였다는 실적 조사 결과도 발표했다.블록체인 전문 미디어 뉴스BTC에 따르면, 코인베이스 CEO 브라이언 암스트롱(Brian Armstrong)은 지난해 4분기 코인베이스의 성과를 공개하면서 코인베이스가 비트코인 현물 ETF 시장에서 투자금 90%를 관리했다고 발표했다.",0,2024.03.06
"온체인 애널리스트 @ai_9684xtpa가 X를 통해 ""특정 이더리움(ETH) 고래 주소가 20분전 바이낸스에서 4500 ETH를 출금해 이더파이(ether.fi)에 입금했다. 이는 약 1,299만 달러 규모""라고 분석했다. 또한 해당 고래는 알파카 파이낸스에 28,864 BNB(1,017만 달러)를 보유 중이다.",0,2024.03.06
뉴시스에 따르면 대시골드코인 관련 투자 등으로 수십억원을 편취한 회장 등 임원들이 징역형을 선고받았다. 대구지법 제12형사부는 특정경제범죄 가중처벌 등에 관한 법률 위반(사기) 등 혐의로 기소된 A씨에게 징역 7년을 선고하고 36억6551만여원 추징을 명령했다고 19일 밝혔다. A씨를 비롯한 피고인들은 투자금을 받더라도 DASH GOLD(대시골드) 코인 매수를 통한 높은 수익을 얻게 해주고 수익이 발생하지 않을 경우 투자원금을 반환해 줄 의사나 능력이 없었음에도 피해자들로부터 수십억원 상당의 현금 또는 이더리움을 교부받아 편취한 혐의로 재판에 넘겨졌다.,-1,2024.03.06
"암호화폐 마켓 메이킹 업체 DWF랩스 공동 설립자 안드레이 그라체프(Andrei Grachev)가 X를 통해 ""이더리움(ETH) 현물 ETF의 승인과 비트코인 반감기 등 포모(FOMO, 시장에서 혼자만 뒤처지는 것 같은 공포감)에 대비해야 한다""고 전했다. 그는 ""최근 시장에서 인프라, 게임, 디파이, 트레이딩 등의 내러티브가 주목받고 있다. 또 인공지능(AI), BTC 생태계, 솔라나 생태계, 유동성 리스테이킹 토큰(LRT) 생태계도 관심받고 있는 분야""라고 덧붙였다.",0,2024.03.06
"시가총액 2위 암호화폐 이더리움(ETH) 가격은 지난 24시간 동안 3% 넘게 오르며 3,000달러선에 바짝 다가섰다.글로벌 암호화폐 시황중계사이트 코인마켓캡 자료에 따르면 알트코인 대장주 이더리움은 한국시간 2월 19일 오전 9시 20분 현재 약 2,875달러에 거래되고 있다. 이는 24시간 전 대비 3.10%, 일주일 전보다 14.51% 각각 상승한 가격이다. 같은 기간 비트코인(BTC)은 7.87% 올랐고, 현재 52,166달러에 거래 중이다.ETH 가격은 이날 최저 2,767.91달러, 최고 2,892.84달러 사이에서 거래됐다. ETH가  현재 수준에서 거래되는 건 지난 2022년 4월 이후 처음이다.암호화폐 전문매체 유투데이는 ""이더리움의 최근 가격 급등은 3,000달러 돌파가 임박했음을 시사하며, 이는 중요한 이정표이자 투자자들의 신뢰가 높아지고 있음을 반영한다""며 ""ETH 가격이 3,000달러를 돌파하면 이더리움의 상승세가 미지의 영역으로 확장될 수 있으며, 이더리움의 강세를 확인하고 더 많은 투기적 관심을 불러일으킬 수 있다""고 분석했다한편 암호화폐 전문매체 데일리호들에 따르면 시장 정보 플랫폼 코인셰어즈(CoinShares)의 최고전략책임자(CSO)인 멜텀 드미러스(Meltem Demirors)는 최근 한 유튜브 방송에 출연해 ""이더리움은 라이벌 레이어1 블록체인의 등장으로 내러티브에 방해를 받았다""고 지적했다. 그는 암호화폐 초보자들이 더 단순한 내러티브 때문에 암호화폐 생태계의 진입점으로 이더리움 대신 비트코인을 선택할 가능성이 여전히 높다고 말했다.드미러스는 ""다음 상승 사이클의 많은 신규 진입자들에게 ETH는 고려 대상이 되지 않을 것이고, 이는 시장 역학 관계를 근본적으로 변화시킬 것이다. 비트코인은 '디지털 금'이라는 독특한 내러티브가 있지만, ETH는 이에 비해 복잡한 로드맵을 가지고 있고 이 내러티브는 어려움을 겪고 있다. 사람들은 비트코인을 보유하며 안정감을 갖지만 이더리움은 그렇지 않으며, 이더 맥시멀리스트(특정 암호화폐만 찬양하는 투자자)는 거의 찾아볼 수 없다. 또 더 많은 레이어1 프로젝트가 출시돼 향후 시장 점유율을 유지할 수 있을지에도 의문점이 있다""며 비관론을 피력했다.",0,2024.03.06
"이더리움 창시자 비탈릭 부테린(Vitalik Buterin)이 X를 통해 ""인공지능(AI)을 이용한 코드의 공식적인 검증과 버그 발견이 응용 분야라고 생각한다""고 전했다. 이어 ""현재 이더리움의 가장 큰 기술적 위험은 코드 버그이며, 이 판도를 크게 바꿀 수 있다면 대단한 일이 될 것""이라고 덧붙였다.",0,2024.03.06
"비트코인닷컴에 따르면 지난주 NFT 매출이 전주 대비 12.67% 감소한 2억 5,522만 달러를 기록했다. 이 중 이더리움(ETH) 기반 NFT가 1억 3,000만 달러로 가장 많았고, 솔라나(SOL) 4,600만 달러, 비트코인(BTC)이 4,090만 달러로 뒤를 이었다.",-1,2024.03.06
"데일리호들에 따르면 암호화폐 투자펀드 코인쉐어스(Coin Shares)의 최고전략책임자(CSO)인 멜텀 드미러스(Meltem Demirors)가 최근 한 유튜브 방송에 출연해 ""이더리움(ETH)은 레이어1 블록체인의 등장으로 내러티브에 방해를 받았다""고 말했다. 그는 ""다음 상승 사이클의 많은 신규 진입자들에게 ETH는 고려 대상이 되지 않을 것이고, 이는 시장 역학 관계를 근본적으로 변화시킬 것이다. 비트코인은 '디지털 금'이라는 독특한 내러티브가 있지만, ETH는 이에 비해 복잡한 로드맵을 가지고 있고 이 내러티브는 어려움을 겪고 있다. 사람들은 BTC를 보유하며 안정감을 갖지만 ETH는 그렇지 않으며, ETH 맥시멀리스트(특정 암호화폐만 찬양하는 투자자)는 거의 찾아볼 수 없다. 또 더 많은 레이어1 프로젝트가 출시돼 향후 시장 점유율을 유지할 수 있을지에도 의문점이 있다""고 덧붙였다.",-1,2024.03.06
"이번 주 카르다노 ADA는 눈에 띄는 상승세를 보이며 0.60달러선에 안착했다.'이더리움 킬러' 카르다노(ADA)는 2월 18일(한국시간) 오전 10시 57분 현재 코인마켓캡 기준 0.6134달러에 거래되고 있다. 이는 24시간 전 대비 4.11%, 일주일 전보다 9.48% 각각 상승한 가격이다. 같은 기간 경쟁 블록체인 솔라나(SOL, 시총 5위)는 0.06% 상승한 데 그쳤고, 아발란체(AVAX, 시총 9위)는 2.95% 하락했다.한편 유명 암호화폐 애널리스트 알리 마르티네즈(알리 마르티네즈)는 15일(현지시간) 소셜 미디어 플랫폼 X에서 자신의 팔로워 45,800명에게 ""카르다노의 브레이크아웃(저항선 돌파)가 예상보다 빨리 올 수도 있다""며 낙관론을 피력했다.그는 ""역사가 반복된다면, ADA는 0.80달러까지 상승했다가 0.60달러로 되돌아간 후 2025년 1월까지 8달러를 향한 불런(황소장)에 진입할 것이다""고 예측했다.",1,2024.03.06
"온체인 애널리스트 @ai_9684xtpa가 X를 통해 ""특정 이더리움(ETH) ICO 참여 주소가 지난 1주일간 이더리움 비콘체인에 46,464 ETH를 스테이킹했다. 이는 약 1.28억 달러 규모""라고 분석했다. 이어 그는 ""해당 주소는 2015년 7월 30일 이더리움 제네시스 블록 주소에서 100만 ETH를 넘겨받았으며, 당시 ETH 당 약 0.31 달러에 매수한 것으로 추정된다. 현재 해당 고래는 약 5만 ETH를 보유 중이며, 이는 1.39억 달러 규모""라고 설명했다.",0,2024.03.06
"코인 뷰로 유튜브 채널의 호스트인 가이 터너(Guy Turner)는 실물 자산(RWA) 토큰화에 주력하는 이더리움 경쟁자인 아발란체(Avalanche, AVAX)에 대해 낙관적인 전망을 내놓았다.17일(현지시간) 암호화폐 전문매체 데일리호들에 따르면 터너는 코인 뷰로 유튜브 채널의 241만 구독자에게 다음 강세장을 이끌 주요 내러티브 중 하나는 RWA 토큰화이며, 이는 아발란체의 목표라면서, AVAX는 현재 수준에서 최대 600%까지 급등할 수 있다고 전망했다.터너는 ""아발란체의 게임파이(GameFi, 탈중앙화 금융과 온라인 게임을 결합하여 참여자가 자신의 활동에서 가치를 창출할 수 있도록 하는 것)에 초점을 맞춘다면 암호화폐 시장이 최고조에 달할 때 AVAX는 엄청난 랠리를 펼칠 수 있는 비결을 얻게 될 것이다""고 말했다.그는 AVAX는 4개월 만에 350% 급등했지만 솔라나(SOL)와 같은 다른 대형 알트코인을 따라갈 경우 장기적으로 현재 수준에서 5배에서 7배까지 추가 상승할 수 있다고 예상했다.터너는 AVAX가 단기적으로 약 74% 상승할 것으로 보고 있으며, 시장 상황에 따라 70달러 이상까지 상승할 가능성이 있다고 전망했다.하지만 그는 테라의 루나파운데이션가드(LFG)가 상당한 양의 AVAX를 보유하고 있으며, 이는 곧 청산될 수 있기 때문에 잠재적인 매도 압력에 대해 경고했다.글로벌 암호화폐 시세 플랫폼 코인마켓캡 자료에 따르면 시가총액 9위 암호화폐 AVAX 가격은 한국시간 2월 17일 오후 8시 21분 현재 39.64달러에 거래되고 있다. ",1,2024.03.06
