news,label,date
"아발란체(AVAX) 개발사 아바랩스 CEO 존우(John Wu)가 최근 인터뷰에서 아발란체 사용량 증가율이 가장 빠르게 성장하고 있다며 올해에도 AVAX 상승세가 지속될 것이라고 밝혔다. AMB크립토에 따르면 존우는 ""하루에 100만건이 훨씬 넘는 거래가 발생한다. 이는 이더리움 트랜잭션의 70~80% 수준""이라며 ""매일 새로운 디앱이 출시된다. 현재 500개가 넘는 디앱이 있고, 지원 예정인 디앱은 200~300개""라고 설명했다.",1,2022.01.28
"이더리움 레이어2 스케일링 솔루션 아비트럼(Arbitrum) 개발사 오프체인랩스가 9일(현지 시간) 공식 블로그를 통해 ""9일 오전 아비트럼 원 네트워크에 일시적인 다운타임이 발생했다. 이는 메인 시퀀서 노드의 하드웨어 장애로 인한 일시적인 현상으로, 현재 네트워크 장애는 완전히 해결된 상태""라고 밝혔다. 이와 관련 오프체인랩스는 ""일반적으로 메인 시퀀서 노드에 문제가 생기더라도 백원 시퀀서가 제어권을 가져올 수 있는 시스템이 마련되어 있지만, 9일 오전 소프트웨어 업그레이드 진행에 따라 해당 기능이 원활하게 작동되지 못했다. 결과적으로 시퀀서는 새로운 트랜잭션 처리를 중단했다""고 설명했다.",-1,2022.01.28
"NFT가 다시 인기를 얻으면서 이더리움 가스비가 급증하고 있다고 유투데이가 전했다. 글래스노드에 따르면 전날 이더리움 지불 수수료 합계(7일 이동평균)가 1개월래 최대인 1,882,360.40달러를 기록했다. 이더리움 기반 일일 NFT 트랜잭션수는 약 25만건으로, 작년 9월 수치(24만건)를 넘어섰다. 특히 중국계 NFT 프로젝트가 인기를 얻고 있다고 미디어는 설명했다.",1,2022.01.28
"블룸버그 통신에 따르면, 미국 소재 암호화폐 전문 투자사 판테라캐피탈의 공동 최고투자책임자(CIO)인 조이 크루그(Joey Krug)가 최근 한 인터뷰에서 ""소위 '이더리움(ETH) 킬러' 네트워크들이 폭발적으로 성장한다 하더라도 세계에서 가장 많이 사용되는 이더리움 블록체인의 시장 지배력을 위협하진 못할 것""이라고 주장했다. 10~20년 뒤 전세계 금융거래의 50% 이상이 이더리움 네트워크와 어떤식으로든 연결될 것이라고 전망된다. 이더리움이 지분증명(PoS) 합의 알고리즘으로 전한되면, 결국 경쟁 프로젝트들의 이더리움 의존도는 높아질 것이라고 생각된다""고 설명했다. 한편, ETH는 판테라캐피탈 산하 암호화폐 투자 펀드들이 보유하고 있는 암호화폐 중 보유량 기준 상위 3위 안에 포함되는 것으로 전해졌다. 코인마켓캡 기준 ETH는 현재 2.49% 오른 3,157.10 달러에 거래되고 있다.",1,2022.01.28
이더리움 코어 개발자 팀 베이코(Tim Beiko)가 최신 개발자 회의 내용 업데이트에서 이더리움 2.0 병합 전 마지막 병합 테스트넷을 가동할 수도 있다고 언급했다. 이더리움 2.0 테스트넷 킨츠기(Kintsugi)에서 수많은 테스트를 거쳤으나 이더리움 개발자 Marius Van Der Wijden이 네트워크 공격에 재차 성공하면서 테스트넷에서 약 13시간 동안 블록이 생성되지 않았다는 설명이다. 이에 따라 병합 테스트넷을 마지막으로 재가동하길 희망한다고 덧붙였다. 다음 컨퍼런스콜은 1월 21일 진행될 것으로 예상된다. 이더리움 2.0 테스트넷 킨츠기는 작년 말 가동된 바 있다.,0,2022.01.28
"7일 연속 하락세를 거듭하며 40,000달러대까지 밀렸던 비트코인이 42,000달러선에서 안정세를 찾는 모양새다.   비트코인(BTC, 시총 1위)는 1월 10일(한국시간) 오전 7시 40분 현재 코인마켓캡 기준 42,465달러를 기록 중이다. 비트코인은 지난 24시간 동안 최저 41,338.16달러에서 최고 42,663.95달러까지 거래됐다. 현재 비트코인의 시가총액은 약 8,037억 달러이고, 시총비중(도미넌스)는 40.4% 수준이다.비트코인의 투자심리도 개선됐다. 암호화폐 데이터 제공 업체 알터너티브(Alternative)의 자체 추산 '크립토 공포·탐욕 지수'는 전날보다 13 포인트 오른 23을 기록했다. 공포·탐욕 지수가 전날에 비해 개선됐지만 '극단적 공포' 단계는 지속됐다. 이날 암호화폐 전문 매체인 코인데스크는 비트코인이 40,000달러선을 지킨 것은 물론 상승 반전에 성공했다며 폭발적인 매도세는 끝나고 있는 것으로 보인다고 진단했다. 해당 매체는 시장이 미국 연방준비제도(Fed·연준)의 조기 금리인상 시사로 큰 충격을 받았지만 급락세는 마무리되고 안정화 단계에 접어들었다고 분석했다. 또, 세계 최대 재무설계자문기업인 드비어 그룹(The deVere Group)의 최고경영자(CEO) 나이젤 그린(Nigel Green)은 최근 보고서에서 ""미 연준의 금리 인상 계획에 대한 우려가 전 세계 시장에 즉각적인 부정적인 영향을 미쳤다""며 ""하지만 광범위한 인플레이션 경제 요인이 그대로 유지되기 때문에 현재 비트코인 가격 변동은 단기에 국한될 것이다. 인플레이션 헤지(위험회피) 수단인 비트코인이 조만간 강력하게 반등하게 될 것이다""고 내다봤다. 이어 그는 비트코인의 채택과 수요는 항상 증가하는 반면 공급은 감소하고 있다며, 향후 비트코인의 지속적인 강세를 전망했다. 블룸버그 인텔리전스 소속 시니어 상품 전략가 마이크 맥글론(Mike McGlone)도 최근 분석에서 ""비트코인과 이더리움 모두 견고한 기반을 구축하고 있다""며 ""비트코인이 100,000달러를 향하고 이더리움이 5,000달러를 돌파하면서 2022년에도 암호화폐 시장에서 지배적인 위치를 유지할 것이다""고 예측했다. 다만 그는 비트코인이 핵심 지지선인 40,000달러를 방어하는 것이 중요하다고 말했다.반면 2018년 비트코인 하락장을 경고한 것으로 유명한 분석가이자 트레이더인 피터 브랜트(Peter Brandt)는 '떨어지는 칼날은 잡지말라'며, 일각의 저가 매수 주장을 일축했다. 월가 출신의 암호화폐 분석가이자 트레이더인 피터 브랜트는 비트코인이 포물선 상승 추세를 벗어났다며 주의를 당부했다.또, 암호화폐 전문매체 코인텔레그래프에 따르면 뉴욕에 기반을 둔 자산관리 회사인 아이케 캐피털(Aike Capital)의 설립자 알렉스 크루거(Alex Krüger)는 ""비트코인(BTC)은 수요일에 발표될 미국 인플레이션 데이터가 예상보다 높아지면 30,000달러까지 떨어질 수 있다""고 경고했다. 이와 관련해 일부 암호화폐 분석가들도 비트코인이 금리가 상승하는 환경에서 강세 추세를 유지하는 데 어려움을 겪을 수 있다고 주장하고 있다.",0,2022.01.28
"블룸버그 인텔리전스 소속 시니어 상품 전략가 마이크 맥글론(Mike McGlone)이 최근 암호화폐 시장의 어려움에도 불구하고 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)이 2022년에 급등할 것이라고 주장했다.8일(현지시간) 암호화폐 전문매체 데일리호들에 따르면, 맥글론 분석가는 최근 분석에서 ""비트코인(BTC, 시총 1위)와 이더(ETH, 시총 2위) 모두 견고한 기반을1구축하고 있다""며, ""비트코인이 100,000달러를 향하고 이더리움이 5,000달러를 돌파하면서 2022년에도 암호화폐 시장에서 지배적인 위치를 유지할 것이다""고 예측했다.그는 비트코인이 현재 불마켓(강세장)을 구축 중에 있다면서, 미국 연방준비제도이사회의 조기 긴축 정책이 비트코인에 도움이 될 것이다고 전망했다.앞서 마이크 맥글론은 지난해 12월 리서치 노트에서 ""미국이 2022년에 암호화폐를 수용할 것으로 예상한다. 적절한 규제가 암호화폐 가격에 긍적적 영향을 미칠 것""이라며 ""무제한적인 법정화폐 공급은 특히 공급이 제한된 비트코인, 이더리움의 가격 상승을 견인할 것""이라고 진단했다. 이어 그는 미 연준이 2022년 경기 부양 프로그램을 축소할 것으로 예상되는데, 이로 인해 주식시장이 하락하더라도 비트코인, 이더리움 가격은 계속해서 상승할 것이라고 내다봤다.한편 맥글론은 최근 보고서를 통해 연준의 긴축 정책 속에서 비트코인이 최고의 수혜자가 될 수 있다고 말했다. 그는 ""정책 입안자들이 2022년 인플레이션과의 싸움을 강화할 것으로 보인다""며 ""이러한 상황 속에서 인플레이션 헤지(위험회피) 수단으로써 비트코인의 매력이 커지고 있다""고 말했다. 이어 ""주식 및 암호화폐가 단기적으로는 역풍을 맞을 수 있다. 하지만 비트코인은 이러한 환경에서 더 나은 성과를 낼 수 있는 독특한 위치에 있다. 투자자는 비트코인을 디지털 준비자산으로 인식하고 있다""고 설명했다.비트코인(BTC, 시총 1위)는 1월 9일(한국시간) 오후 12시 현재 코인마켓캡 기준 41,120달러에 거래되고 있다. 이더(ETH, 시총 2위) 가격은 약 3,140달러를 기록 중이다.",1,2022.01.28
"비트코인(Bitcoin, BTC)은 지난해 11월 사상 최고치인 약 69,000달러에서 40,000달러 저항선까지 하락하며 큰 변동성을 보였다. 특히 새해 들어서 10% 넘게 급락하며 시장이 기대하고 있던 '1월효과'를 무색하게 만들었다. 1월 9일(한국시간) 오전 8시 25분 기준 현재 코인마켓캡 기준으로 글로벌 비트코인(BTC, 시총 1위) 가격은 24시간 전 대비 0.91% 상승한 41,913달러를 기록 중이다. 시가총액은 7,932억 달러이며, 도미넌스(시총 비중)는 40.5%이다.같은 시간 이더리움 가격은 24시간 전 대비 2.34% 하락한 3,108달러를 기록 중이다. 시가총액은 3,710억 달러이며, 도미넌스(시총 비중)는 19%이며, 리플은 24시간 전 대비 1.15% 하락한 0.75달러에 거래되고 있다.최근 비트코인 급락장은 미국 연방준비제도(Fed·연준)의 조기 긴축에 대한 우려에 더해 비트코인(BTC) 해시레이트의 12%에 달하는 세계에서 두 번째로 큰 비트코인 ​​채굴 허브인 카자흐스탄의 대규모 소요사태로 채굴 작업이 차질을 빚고 있기 때문으로 풀이된다.이에 블룸버그는 주요 암호화폐 거래소들의 거래량이 감소하고 있다고 전했다. 브렛 해리슨 FTX.US 대표는 미디어와의 인터뷰에서 ""전반적으로 거래량이 줄고 거래 활동이 둔화되는 시기인 것 같다. 가격 급락에 따라 공황상태에서 매도하려는 물량이 크게 증가한 후, 변동성에 겁을 먹은 투자자들이 시장을 피하기 시작하면서 매도 물량이 상당 기간 줄어든다. 거래량이 다시 돌아오려면 소매 투자자들의 더 큰 신뢰가 필요하다""고 설명했다. 코인베이스 역시 지난주 비트코인 현물 거래량이 크게 감소한 것으로 나타났다. 이 영향으로 거래 수수료가 매출의 대부분을 차지하는 코인베이스의 주가가 하락세를 나타내고 있다는게 미디어의 분석다. 이에 대해 오웬 라우 오펜하이머앤코 애널리스트는 ""가격 하락은 투심을 위축시키고 거래량 감소로 이어진다. 이로 인해 한번의 겨울이 지난 후 가격이 당분간 제자리 걸음을 할 가능성이 있다""고 진단했다.반면, 최근 비트코인 급락에도 불구하고 비트코인 강세론자들은 지금이 저가매수 기회라고 주장하고 있다. 일례로 저스틴 선(Justin Sun) 트론(Tron, TRX) 창시자는 8일(현지시간) 자신의 트위터를 통해 ""지금이 최적의 매수 시기다. 바닥매수(BTFD)하자. 나는 100 BTC를 구매할 것""이라면서 나이브 부켈레(Nayib Bukele) 엘살바도르 대통령을 태그했다. 한편, 이더리움 창업자인 비탈릭 부테린은 소셜 미디어 레딧에 올린 글에서 ""인증받은(authenticated) 탈중앙화 블록체인 세계가 사람들이 생각하는 것보다 더 빨리 도래하고 있다""고 진단했다. 이어 그는 ""사용자는 개발자가 제공한 것들을 수용하고 있으며, 개발자는 분산화와 무신뢰(trustless)에 진정한 관심을 갖고 있다. 물론, 전체 노드를 실행하는 등의 분산화 기술은 여전히 구현이 어렵다. 하지만 시간이 지남에 따라 점차 더 쉬워지고 저렴해질 것""이라고 말했다.",-1,2022.01.28
"비탈릭 부테린 이더리움 창업자가 소셜 미디어 레딧에 올린 글에서 ""인증받은(authenticated) 탈중앙화 블록체인 세계가 사람들이 생각하는 것보다 더 빨리 도래하고 있다""고 진단했다. 이어 그는 ""사용자는 개발자가 제공한 것들을 수용하고 있으며, 개발자는 분산화와 무신뢰(trustless)에 진정한 관심을 갖고 있다. 물론, 전체 노드를 실행하는 등의 분산화 기술은 여전히 구현이 어렵다. 하지만 시간이 지남에 따라 점차 더 쉬워지고 저렴해질 것""이라고 말했다.",1,2022.01.28
"비탈릭 부테린 이더리움 창업자가 지난 새벽 자신의 트위터를 통해 ""나는 크로스 체인 어플리케이션에 비관적이다. 충분한 검증 컨센서스를 갖춘 브릿지 기반의 완벽한 ZK-SNAK라해도, 여전히 51% 공격으로 인한 도난에 취약하다""고 지적했다.",-1,2022.01.28
