news,label,date
"이더리움(Ethereum, ETH)이 불과 두 달 만에 130% 급등하며 4,900달러라는 사상 최고가를 경신하면서 이제는 차익 실현을 고려해야 할 시점인지 투자자들의 관심이 쏠리고 있다. 비트코인(Bitcoin, BTC)과 엑스알피(XRP)가 최근 고점에서 대규모 매도가 나온 것처럼 이더리움 역시 비슷한 흐름을 보일 수 있다는 관측이 제기된다.8월 23(현지시간) 암호화폐 전문 매체 크립토포테이토에 따르면, 이더리움은 6월 23일 2,200달러 이하에서 거래되던 가격이 8월 22일 4,900달러로 치솟았다. 이는 불과 60일 만에 130% 상승한 수치로, ETF 자금 유입과 트레저리 기업들의 매수가 결합된 결과라는 분석이다. 그러나 이제는 일부 투자자들 사이에서 차익 실현 시점이 다가왔다는 주장이 힘을 얻고 있다.자칭 ‘엘리트 트레이더’ 닥터 프로핏(Doctor Profit)은 투자자들이 이번 랠리에서 “큰 수익”을 실현해야 한다고 강조했다. 실제로 매트릭스포트(Matrixport) 관련 지갑은 최근 바이낸스와 OKX에 약 4억 5,000만 달러 규모의 이더리움을 입금해 매도 가능성을 시사했다. 이 같은 움직임은 비트코인과 XRP가 사상 최고가에 도달했을 때 차익 실현 물량이 쏟아진 흐름과 유사하다는 점에서 주목된다.그러나 반대로 일부 대형 투자자들은 적극적으로 이더리움을 매수하고 있다. 한 비트코인 고래는 보유하던 물량을 매도한 뒤 이더리움 현물 매수와 롱 포지션을 열며 자금을 재배치했다. 또한 미국 대통령 도널드 트럼프 일가가 운영하는 월드 리버티(World Liberty) 역시 500만 달러 규모의 스테이블코인 USDC로 1,076ETH를 추가 매입한 사실이 확인됐다.시장에서는 차익 실현 논리가 점차 커지고 있지만, 동시에 기관과 고래의 매수세도 강화되고 있어 엇갈린 흐름이 나타나고 있다. 전문가들은 단기적 선택은 개인 투자자의 자금 상황과 리스크 감내 수준에 따라 달라질 수 있다고 평가했다.이더리움이 최근 거둔 4,900달러의 기록적 상승은 분명 새로운 전기를 마련했지만, 지금이 매도 국면인지 아니면 더 큰 상승의 전초인지에 대해서는 시장 전체가 주목하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.31
"이더리움(Ethereum, ETH)이 단기간 내 사상 최고가를 돌파할 가능성이 높다는 분석이 나오면서 시장의 관심이 집중되고 있다. 전문가들은 상승 직후 조정이 불가피하겠지만, 중장기적으로는 강세 흐름이 이어질 것이라는 전망을 내놓고 있다.베테랑 트레이더 벤자민 코웬(Benjamin Cowen)은 8월 23(현지시간) 자신의 유튜브 채널에 게재한 영상에서 이더리움이 10일 이내에 새로운 최고가를 기록할 가능성이 높다고 전했다. 그는 4월 이후 이더리움이 비트코인(Bitcoin, BTC) 대비 저점을 형성한 뒤 강세 전환을 이어왔으며, 현재 4,000달러 이상을 지지하며 상승세를 구축했다고 설명했다.코웬은 이더리움이 단기적으로 최고가에 도달한 뒤 9월에 약 30% 수준의 조정을 받을 수 있다고 내다봤다. 예컨대 가격이 5,200달러까지 오를 경우 3,600달러까지, 5,500달러에 도달하면 3,800달러까지 하락할 수 있다는 분석이다. 그는 이러한 조정이 오히려 다음 상승을 위한 건전한 흐름이라고 강조했다.또한 그는 알트코인 시장이 여전히 이더리움 대비 약세를 보이고 있다고 지적했다. 2025년 4월 이후 알트코인은 이더리움 대비 53%가량 가치가 하락했으며, 이더리움이 최고가를 기록한 이후에야 알트코인의 반등이 본격화될 가능성이 있다고 덧붙였다.비트코인에 대해서도 코웬은 9월에 약 7~8%의 조정이 나타날 것으로 예상했다. 그는 2013년, 2017년, 2021년 등 과거 사례에서 7~8월 강세 후 9월 약세 패턴이 반복됐다며 이번에도 같은 흐름이 나타날 가능성이 크다고 주장했다.마지막으로 코웬은 이더리움이 8월 말까지 최고가를 기록한 뒤 9월에 조정을 거쳐 10월 다시 반등을 시도할 것이라고 전망했다. 그는 초기 조정을 빠르게 소화하면 이후 상승 폭은 더욱 확대될 수 있다며 투자자들이 변동성 국면을 기회로 삼을 필요가 있다고 조언했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.30
"엑스알피(XRP)가 3달러 부근에서 거래되는 가운데, 시장 분석가 잭 렉터(Zach Rector)는 미국 현물 ETF 출범 전 가격이 두 배로 오를 가능성을 제시하면서도 승인 직후에는 급락 가능성에도 대비해야 한다고 경고했다.8월 23(현지시간) 암호화폐 전문 미디어 더크립토베이직에 따르면, 렉터는 과거 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) ETF 사례를 근거로, XRP 역시 ‘루머에 사라, 뉴스에 팔아라’ 패턴을 따를 가능성이 높다고 분석했다. 비트코인은 승인 전 약 80% 상승 후 30% 하락했고, 이더리움은 25% 상승 후 40% 급락한 바 있다.현재 미국 증권거래위원회(SEC)는 그레이스케일(Grayscale), 21셰어스(21Shares), 코인셰어스(CoinShares) 등 주요 자산운용사의 XRP 현물 ETF 신청에 대해 결정을 2025년 10월 말로 연기한 상태다. 렉터는 이 지연이 오히려 수개월간 투기적 매수세를 자극할 수 있으며, 10월이 결정적 분수령이 될 것이라고 강조했다.그는 승인 직후 가격 조정 가능성을 경고하면서도, 만약 기관 자금이 꾸준히 유입된다면 하락 압력이 빠르게 완화될 수 있다고 덧붙였다. 카나리 캐피털(Canary Capital) CEO 스티븐 맥클러그(Steven McClurg)는 XRP ETF가 출시 첫 달 50억 달러 유입을 끌어낼 수 있다고 전망했고, JP모건은 1년간 80억 달러 유입 가능성을 제시했다. 일부 분석가는 XRP가 최대 26달러까지 상승할 수 있다는 예측도 내놓았다.10월은 리플(Ripple)에도 중대한 시기가 될 전망이다. 리플은 미국 통화감독청(OCC)에 연방 은행 인가 신청을 제출했으며, 검토 일정상 같은 달 결론이 나올 것으로 예상된다. ETF 승인 여부와 은행 인가 결과가 동시에 겹치면서 XRP와 리플에 중대한 변곡점이 다가올 것이라는 분석이 제기된다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",0,2025.08.30
"매트릭스포트(Matrixport)가 4억 5,200만 달러 규모의 이더리움(Ethereum, ETH)을 바이낸스와 OKX로 이체하면서 비트코인(Bitcoin, BTC) 매수 전환을 위한 움직임이라는 관측이 제기됐다. 같은 날 2,354.6BTC(약 2억 7,200만 달러)를 거래소에서 인출하며 포트폴리오 재조정 논란이 커졌다.8월 23(현지시간) 암호화폐 전문 매체 코인게이프에 따르면, 온체인 분석 플랫폼 룩온체인(Lookonchain)은 매트릭스포트 연계 지갑에서 95,873ETH(약 4억 5,200만 달러)가 바이낸스와 OKX로 입금됐다고 밝혔다. 이어 같은 지갑에서 2,300BTC 이상 출금되면서 이더리움 매도를 통한 비트코인 매수로 해석되고 있다.이러한 대규모 이동은 최근 제롬 파월 미국 연준 의장이 금리 완화 가능성을 시사한 잭슨홀 연설 이후, 시장 불확실성 속 안전자산 성격의 비트코인으로 자금이 쏠리고 있다는 분석과 맞물린다. 그러나 일부에서는 단순한 자산 균형 조정일 뿐 단기 매도 압력으로 과도하게 해석할 필요는 없다고 주장했다.주목할 점은 이더리움 가격이 8월 22일 사상 최고가를 경신한 직후 이러한 고래 움직임이 나타났다는 것이다. 보도 시점 이더리움은 4,720달러에 거래되며 하루 전보다 소폭 하락했지만, 여전히 지난주 저점인 4,500달러 위에서 강세를 유지하고 있다. 단기 지지선은 4,650달러로, 이를 지키면 매수세 회복 가능성이 높다고 전문가들은 분석했다.코인게이프는 기술적 분석에서 이더리움 일봉 차트에 불 플래그(bull flag) 패턴이 형성되고 있다고 지적했다. 이는 5,500달러 돌파를 향한 추가 상승 신호로 해석된다. 다만 일부 분석가들은 대규모 고래 매도가 단기 하방 압력을 키우며 이더리움 가격이 4,000달러까지 밀릴 수 있다고 경고했다.시장에서는 현물 ETF 승인 기대와 네트워크 업그레이드 진척 등 장기적 호재가 여전하지만, 매트릭스포트의 대규모 이동은 단기 변동성을 키울 수 있다는 점에서 주의가 필요하다는 평가다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",0,2025.08.30
"비트코인(Bitcoin, BTC)이 여전히 사상 최고가 대비 7% 낮은 수준에 머물고 있지만, 고래 매도 압력이 약해지고 장기 보유자들의 축적세가 강화되면서 새로운 돌파 시나리오가 열리고 있다는 분석이 나왔다.8월 23(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 비트코인은 24시간 동안 2.5% 상승해 11만 5,700달러에 거래되고 있다. 그러나 이더리움과 다른 주요 알트코인이 신기록을 세운 것과 달리 비트코인은 정체된 흐름을 이어왔다. 시장 전문가들은 거래소 고래 비율과 HODL 웨이브 지표가 모두 강세 신호를 보이며 새로운 랠리를 예고하고 있다고 전했다.거래소 고래 비율은 상위 10개 주소의 유입량이 전체 유입량에서 차지하는 비중을 보여주는데, 이 수치는 8월 19일 0.54에서 8월 22일 0.43으로 하락했다. 이는 2주 만의 최저치로, 지난 8월 10일 0.42까지 떨어졌을 때 비트코인이 11만 9,305달러에서 12만 4,000달러까지 약 3.9% 급등한 전례가 있다. 이번 하락세 역시 비슷한 흐름으로 이어질 가능성이 제기된다.HODL 웨이브 지표도 축적세를 뒷받침하고 있다. 1~2년 보유 지갑은 10.31%에서 10.57%로, 3~6개월 지갑은 6.40%에서 7.19%로, 1~3개월 지갑은 6.99%에서 8.93%로 증가했다. 이는 단기 변동성 속에서도 중장기 투자자들이 비트코인을 꾸준히 매집하고 있음을 보여준다.기술적 분석에서도 주요 지지와 저항 구간이 확인된다. 비트코인은 현재 11만 5,400달러 지지선 위에서 거래되고 있으며, 11만 7,600달러와 11만 9,700달러가 중요한 저항선으로 지목된다. 특히 11만 9,700달러 돌파 시 사상 최고가 재도전 가능성이 커진다. 반대로 11만 4,100달러, 11만 1,900달러 하방 이탈은 단기 약세 전환 신호가 될 수 있다.시장 전문가들은 고래 매도 압력 둔화와 장기 보유자의 축적세, 그리고 기술적 지표가 결합되며 비트코인이 늦어진 랠리를 재개할 준비를 하고 있다고 평가했다. 이는 단기적으로 약 4% 추가 상승을 촉발하며 새로운 최고가를 향한 길을 열 수 있다는 전망이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.30
"라울 팔(Raoul Pal)을 비롯한 다수의 전문가들이 알트코인 시장이 역사적 대폭발을 앞두고 있다고 경고했다. 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)을 제외한 시가총액 지표인 TOTAL3가 강세 패턴을 완성하며 거대한 돌파 가능성을 예고한 것이다.8월 23(현지시간) 가상자산 전문 매체 유투데이에 따르면, 라울 팔은 TOTAL3 차트가 2021년 초부터 이어진 상승 삼각형 패턴을 보여주고 있다고 분석했다. 이 패턴은 약 5년 반에 걸쳐 여섯 차례 추세선을 터치했으며, 기술적 분석상 대규모 돌파가 임박했음을 시사한다. 팔은 “진짜 게임은 아직 시작되지 않았다”고 강조하며 알트코인 시장의 잠재력을 부각시켰다.1라운드테이블 파트너스(1RoundTable Partners)와 10T 홀딩스(10T)를 이끄는 억만장자 투자자 댄 타피에로(Dan Tapiero) 역시 이 분석에 동의하며 “엄청나게 강세인 차트”라 평가했다. 그는 향후 알트코인 시즌이 과거와 비교할 수 없을 만큼 강력할 것이라고 내다봤다. 현재 TOTAL3가 돌파해야 할 핵심 저항선은 1조 600억 달러 수준으로 지목된다.또 다른 전문가 미카엘 반 데르 포페(Michael van der Poppe)도 알트코인 시장이 대규모 변곡점에 다가섰다고 밝혔다. 그는 이더리움이 사상 최고가를 갱신하면서 시장 유동성이 비트코인에서 알트코인으로 이동할 수 있다고 설명했다.실제로 이더리움은 8월 22일 코인게코 기준 4,889달러로 새로운 사상 최고가를 기록했다. 코인마켓캡에서는 4,891달러가 기록돼, 2021년 고점을 뛰어넘었다. 통상적으로 이더리움이 신기록을 세우면 시장 자금이 다른 알트코인으로 확산돼 알트시즌을 촉발하는 경향이 있다.이더리움은 잭슨홀 미팅 후 4,700달러를 넘어서는 등 급등했으나 24시간 거래량은 730억 달러를 넘어서며 폭발적인 유동성을 보여주고 있다. 하루 동안 이더리움 가격은 11% 상승했고, 거래량은 두 배 이상 증가했다. 이는 TOTAL3 돌파 가능성과 맞물리며 시장 전반의 알트코인 랠리에 불을 지필 수 있다는 기대를 높이고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.30
"비트코인(Bitcoin, BTC) 수요가 급감하면서 암호화폐 강세장이 끝나는 것 아니냐는 우려가 확산하고 있다.8월 23일(현지시간) 암호화폐 전문매체 CCN에 따르면, 비트코인 거래 수요는 7월 17만 4,000BTC에서 8월 20일 5만 9,000BTC로 줄어들며 두 달 만에 약 3분의 2가 증발했다. 기관 수요도 크게 위축돼 스트래티지(Strategy)의 비트코인 매집량은 2024년 11월 17만 1,000BTC에서 최근 30일간 2만 7,000BTC에 그쳤다.이 같은 급격한 감소는 대규모 차익 실현이 주요 원인으로 꼽힌다. 7월 4일 이후 비트코인 보유자들이 실현한 순익은 총 740억 달러에 달했으며, 하루에만 90억 달러 이익을 거둔 날도 있었다. 여름 초반 시장을 달군 과열 랠리는 사실상 꺾였다는 평가가 뒤따른다.ETF 시장에서도 약세가 뚜렷하다. 지난달 기록적 유입세를 보였던 비트코인 현물 ETF는 4개월 만에 최저치로 후퇴했다. 8월 19일 하루에만 5억 2,330만 달러가 순유출됐으며, 이더리움(Ethereum, ETH) ETF에서도 4억 2,970만 달러가 빠져나갔다. 전체 암호화폐 시가총액은 지난주 대비 45% 하락해 3조 7,000억~3조 8,000억 달러 범위로 내려앉았다.알트코인 시즌에 대한 기대 역시 무산됐다. 알트코인 시즌 지수는 51에 머물며 뚜렷한 모멘텀을 보이지 못했고, 비트코인 점유율이 66%에서 58.4%로 줄었음에도 자금이 소형 토큰으로 유입되지 않았다. 약 240일 동안 지속된 부진 속에서 투자자들은 비트코인과 이더리움 같은 대형 자산에만 머무는 양상이다.전문가들은 이번 흐름이 단순한 조정 국면인지, 아니면 새로운 하락장의 서막인지 여전히 의견이 엇갈린다고 분석했다. 역사적으로 9월은 약세장이 반복됐던 달이며, 11월과 12월에 반등이 나타난 경우가 많았다. 그러나 이번 주기가 비트코인 반감기 이후에 이어지는 점을 고려할 때, 일부에서는 장기 침체 가능성을 경고하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",-1,2025.08.30
"국내외서 부는 '코인 비축株' 열풍…기업가치 논란도 '분분' 
美 성공 뒤 '전략 매매' 기업 급증…韓서도 당국 허용에 초기 시도 활발  
변동성 크고 '거대 버블' 위험 지적도…자금 조달력 및 리스크 대처 봐야  
 
     디지털 자산 활성화에 힘입어 미국 등 주요 시장에서 암호화폐 비축을 주업으로 삼는 상장사가 급증해 이들의 기업 가치를 두고 논란이 커지고 있다. 
    암호화폐 활황을 더 크게 누릴 수 있는 참신한 투자 대상이라는 찬사와 고변동성 자산과 투자자의 과도한 기대에 기댄 위험천만한 '곡예'라는 비판이 엇갈린다. 
    한국에서도 우리 금융 당국이 올해 하반기부터 상장사의 가상 자산 투자를 일부 허용하며 이런 '코인 비축' 사업을 시도하려는 사례가 나오고 있어 관련 종목의 위험성 여부를 둘러싼 논의가 활발해질 전망이다. 
    24일 금융투자 업계에 따르면 '암호화폐 비축 기업'(CTC·Crypto Treasury Company)은 작년 미국 업체 '스트래티지'(옛 마이크로스트래티지)가 비트코인 매집으로 주가가 폭등한 이후 미국·일본·독일 등지에서 계속 그 수가 늘고 있다. 
    CTC는 비트코인·이더리움 등 암호화폐를 회사의 핵심 자산으로 삼겠다고 선언하고, 주식과 CB(전환사채) 발행 등 방법으로 자금을 유치해 계속 암호화폐를 사 모은다. 
    CTC의 주가는 회사가 쌓아놓은 암호화폐 가치가 오르면 이를 크게는 몇 배씩 증폭해 따르게 되며, 전략 비축이 진행되며 주식 1주가 포함하는 코인의 양이 늘어나는 장점도 생기게 된다. 
    CTC는 올해 집권한 미국 트럼프 행정부가 암호화폐 활성화 기조를 내세우면서 인기가 폭발적으로 증가했다. 
    도널드 트럼프 미국 대통령이 몸소 '비트코인 전략비축'의 필요성을 강조하고 달러화에 연동된 암호화폐인 스테이블코인을 합법화하는 법안을 통과시키면서 디지털 자산 가치가 '우상향'할 것이라는 관측이 확산한 것이다.   
 
    미국의 암호화폐 컨설팅 회사인 '아키텍트 파트너스'의 집계에 따르면 올해 1∼8월 전 세계에서 암호화폐 매집 자금의 조달을 진행한 상장 CTC들은 154곳으로, 이들의 모집액은 984억달러(137조2천억원)에 달했다. 
    작년 한 해 상장 CTC 10곳이 자금 336억달러(46조8천억원)를 조달한 것과 비교해 그 수와 금액이 몇 배씩 늘어났다.  
    미국의 유명 CTC들은 국내 '서학 개미'들 사이에서 이미 대세 투자처다.  
    한국예탁결제원에 따르면 국내 투자자들의 스트래티지 주식 보유액은 20일 기준으로 13억7천만달러(1조9천억원)에 달해 해외 주식 중 17위였다. 
    최근 한 달(7월22일∼8월21일) 사이 국내에서 가장 많이 산 해외 주식 순위를 보면. 이더리움 비축량이 세계 최대인 미국 CTC '비트마인'이 순매수액 3억달러(4천142억원)로 2위를 차지했다. 
    일본의 대표 CTC '메타플래닛'(옛 레드플래닛)도 인기가 높다.  
    이 회사는 애초 비즈니스 호텔 업체였다가 비트코인 매집으로 업종을 전환해 '일본판 스트래티지'로 주목받고 있다.  
    최근 한 달간 메타플래닛의 국내 순매수액은 507만달러(70억원)로, 이 기간 내 한국 투자자들이 가장 많이 산 일본 주식이었다.  
    CTC는 우려도 크다. 애초 변동성이 큰 암호화폐를 주 자산으로 삼는 만큼 코인 가격이 하락하면 주가가 더 크게 폭락할 위험성이 상존하기 때문이다.  
    암호화폐 상승에 대한 최근 투자자들의 기대가 너무 컸던 만큼 주가에 거품이 낄 공산이 크고 사측이 부채를 늘려 매집을 감행하다 대규모 부실이 일어날 수도 있다.  
    영국 경제지 파이낸셜타임스(FT)는 세계적 CTC 붐을 조명한 최근의 장문 기획 기사에서 ""심지어 CTC 업계 내부에서도 이러한 열풍이 거품이 아니냐는 회의가 나온다""고 전했다. 
    한국 토종 CTC 산업은 막 싹이 트는 단계다. 
    금융위원회가 법인의 가상자산 거래를 전면 제한하던 종전 방침을 바꿔 올해 하반기부터는 금융회사가 아닌 상장사에 암호화폐 투자를 시범 허용키로 하면서, 합법적으로 CTC 사업을 할 수 있는 길이 열렸기 때문이다.  
    현재 국내 증시에서는 비트맥스[377030]와 SGA[049470] 등 몇몇 코스닥 상장사가 암호화폐 전략비축 방침을 밝힌 상태다. 
    신영증권의 임민호 연구원은 ""CTC에 투자할 때는 시가총액이 보유 암호화폐 가치의 몇 배인지를 주시하면서 항상 과열 여부를 판단할 필요가 있다. 시장이 커지면 결국 얼마나 자금 유치를 합리적으로 잘하는지와 시장의 신뢰 여부, 자산 가격 하락의 리스크에 대한 대비 역량 등에 따라 종목의 옥석이 가려질 것으로 보인다""고 설명했다. 
    디지털 자산 업계의 한 관계자는 ""비트코인 등 이미 시장성이 입증된 유명 암호화폐가 아닌 신종 코인을 전략 매집하는 경우라면 매우 신중하게 접근해야 한다. 장기 비축 및 투자가 아니라 단기 주가 부양의 수단으로 CTC 사업을 하려는 사례도 조심해야 한다""고 당부했다. 
 
 
 
 
",0,2025.08.30
"디지털 자산 활성화에 힘입어 미국 등 주요 시장에서 암호화폐 비축을 주업으로 삼는 상장사가 급증해 이들의 기업 가치를 두고 논란이 커지고 있다.암호화폐 활황을 더 크게 누릴 수 있는 참신한 투자 대상이라는 찬사와 고변동성 자산과 투자자의 과도한 기대에 기댄 위험천만한 '곡예'라는 비판이 엇갈린다.한국에서도 우리 금융 당국이 올해 하반기부터 상장사의 가상 자산 투자를 일부 허용하며 이런 '코인 비축' 사업을 시도하려는 사례가 나오고 있어 관련 종목의 위험성 여부를 둘러싼 논의가 활발해질 전망이다.24일 금융투자 업계에 따르면 '암호화폐 비축 기업'(CTC·Crypto Treasury Company)은 작년 미국 업체 '스트래티지'(옛 마이크로스트래티지)가 비트코인 매집으로 주가가 폭등한 이후 미국·일본·독일 등지에서 계속 그 수가 늘고 있다.CTC는 비트코인·이더리움 등 암호화폐를 회사의 핵심 자산으로 삼겠다고 선언하고, 주식과 CB(전환사채) 발행 등 방법으로 자금을 유치해 계속 암호화폐를 사 모은다.CTC의 주가는 회사가 쌓아놓은 암호화폐 가치가 오르면 이를 크게는 몇 배씩 증폭해 따르게 되며, 전략 비축이 진행되며 주식 1주가 포함하는 코인의 양이 늘어나는 장점도 생기게 된다.CTC는 올해 집권한 미국 트럼프 행정부가 암호화폐 활성화 기조를 내세우면서 인기가 폭발적으로 증가했다.도널드 트럼프 미국 대통령이 몸소 '비트코인 전략비축'의 필요성을 강조하고 달러화에 연동된 암호화폐인 스테이블코인을 합법화하는 법안을 통과시키면서 디지털 자산 가치가 '우상향'할 것이라는 관측이 확산한 것이다.미국의 암호화폐 컨설팅 회사인 '아키텍트 파트너스'의 집계에 따르면 올해 1∼8월 전 세계에서 암호화폐 매집 자금의 조달을 진행한 상장 CTC들은 154곳으로, 이들의 모집액은 984억달러(137조2천억원)에 달했다.작년 한 해 상장 CTC 10곳이 자금 336억달러(46조8천억원)를 조달한 것과 비교해 그 수와 금액이 몇 배씩 늘어났다.미국의 유명 CTC들은 국내 '서학 개미'들 사이에서 이미 대세 투자처다.한국예탁결제원에 따르면 국내 투자자들의 스트래티지 주식 보유액은 20일 기준으로 13억7천만달러(1조9천억원)에 달해 해외 주식 중 17위였다.최근 한 달(7월22일∼8월21일) 사이 국내에서 가장 많이 산 해외 주식 순위를 보면. 이더리움 비축량이 세계 최대인 미국 CTC '비트마인'이 순매수액 3억달러(4천142억원)로 2위를 차지했다.일본의 대표 CTC '메타플래닛'(옛 레드플래닛)도 인기가 높다.이 회사는 애초 비즈니스 호텔 업체였다가 비트코인 매집으로 업종을 전환해 '일본판 스트래티지'로 주목받고 있다.최근 한 달간 메타플래닛의 국내 순매수액은 507만달러(70억원)로, 이 기간 내 한국 투자자들이 가장 많이 산 일본 주식이었다.CTC는 우려도 크다. 애초 변동성이 큰 암호화폐를 주 자산으로 삼는 만큼 코인 가격이 하락하면 주가가 더 크게 폭락할 위험성이 상존하기 때문이다.암호화폐 상승에 대한 최근 투자자들의 기대가 너무 컸던 만큼 주가에 거품이 낄 공산이 크고 사측이 부채를 늘려 매집을 감행하다 대규모 부실이 일어날 수도 있다.영국 경제지 파이낸셜타임스(FT)는 세계적 CTC 붐을 조명한 최근의 장문 기획 기사에서 ""심지어 CTC 업계 내부에서도 이러한 열풍이 거품이 아니냐는 회의가 나온다""고 전했다.한국 토종 CTC 산업은 막 싹이 트는 단계다.금융위원회가 법인의 가상자산 거래를 전면 제한하던 종전 방침을 바꿔 올해 하반기부터는 금융회사가 아닌 상장사에 암호화폐 투자를 시범 허용키로 하면서, 합법적으로 CTC 사업을 할 수 있는 길이 열렸기 때문이다.현재 국내 증시에서는 비트맥스[377030]와 SGA[049470] 등 몇몇 코스닥 상장사가 암호화폐 전략비축 방침을 밝힌 상태다.신영증권의 임민호 연구원은 ""CTC에 투자할 때는 시가총액이 보유 암호화폐 가치의 몇 배인지를 주시하면서 항상 과열 여부를 판단할 필요가 있다. 시장이 커지면 결국 얼마나 자금 유치를 합리적으로 잘하는지와 시장의 신뢰 여부, 자산 가격 하락의 리스크에 대한 대비 역량 등에 따라 종목의 옥석이 가려질 것으로 보인다""고 설명했다.디지털 자산 업계의 한 관계자는 ""비트코인 등 이미 시장성이 입증된 유명 암호화폐가 아닌 신종 코인을 전략 매집하는 경우라면 매우 신중하게 접근해야 한다. 장기 비축 및 투자가 아니라 단기 주가 부양의 수단으로 CTC 사업을 하려는 사례도 조심해야 한다""고 당부했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",0,2025.08.30
"이더리움(Ethereum, ETH) 현물 ETF가 미국 시장에서 대규모 유입세를 기록하며 투자자들의 관심이 집중되고 있다. 반면 비트코인(Bitcoin, BTC) 현물 ETF는 6일 연속 순유출을 겪으며 대조적인 흐름을 보이고 있다.8월 23(현지시간) 가상자산 전문 매체 유투데이에 따르면, 이더리움 현물 ETF에는 전일 하루 동안 2억 8,760만 달러가 새롭게 유입됐다. 이는 이더리움 가격이 11% 상승한 흐름과 맞물려 투자자들의 매수세가 강화된 결과로 풀이된다. 현재 이더리움 현물 ETF의 총 운용 자산은 265억 5,000만 달러로, 불과 2주 전 210억 달러에서 급증했다.반면, 비트코인 현물 ETF는 지난 8월 15일부터 6일 연속 하락세를 이어가고 있다. 이 기간 전체 순자산 가치가 17억 5,000만 달러 감소했으며, 특히 8월 19일 하루 동안에만 5억 2,300만 달러가 유출돼 가장 큰 충격을 기록했다.세부적으로 블랙록(BlackRock)의 IBIT에서 약 2억 달러가 빠져나갔으며, 피델리티(Fidelity)의 FBTC와 아크인베스트먼트(ARK Investments)의 ARKB에서도 대규모 자금이 이탈했다. 현재 미국 비트코인 현물 ETF의 총 순자산 가치는 1,502억 3,000만 달러로, 이번 달에만 13억 달러가 줄어들며 2025년 2월 이후 가장 약세를 보이고 있다.이와 달리 이더리움 현물 ETF는 8월 한 달 동안 24억 5,000만 달러 이상이 유입되며 두 번째로 강세를 보인 월간 기록을 달성했다. 블랙록의 ETHA와 피델리티의 FETH가 유입세를 주도하며 이더리움 시장의 긍정적인 분위기를 견인했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.30
